X1,X10,X11,X12,X13,X14,X15,X16,X17,X2,X3,X4,X5,X6,X7,X8
-0.38714029724452326,0.8448392159249661,-1.801056160475068,-1.028264509870392,0.3029262012211486,-1.170547089058734,-1.7535520801864162,-0.9730925121400076,0.053866030844996006,-0.3467072822828436,-0.1650840177180061,-1.225643678988793,-1.590053279672771,-1.5634729958898312,-0.5059975233906929,-0.4031949339032249
-0.5715139573032182,-0.3852477292718286,0.8008941814083198,-0.20930843942989835,-1.069713841814527,-1.0036240559144436,-0.23637615823726824,0.11049204835066476,-1.3983234111955798,-0.44126489695505294,-0.6479842012347418,-0.26033350471486,-0.8190373896768626,-1.652400258814587,-1.6190372425361115,0.21724111718499964
0.4046630197442257,0.1324878150242252,-0.27190888384401496,-1.596225531553377,-1.5483279483664572,-0.35242940865950695,1.0576407148235725,0.6304252615766351,-0.37215146575905456,-0.3593055628900617,-1.0729519496724484,-0.2576558128428941,-0.19427404899790715,0.4218898679441732,-1.2394069860350343,0.30015146368404944
-1.6262717831708058,0.6914510403960167,-0.9186332943975977,-0.430845879813788,-1.4230298085002204,0.23108256601790267,1.159635836107712,-0.20371715273135857,-1.7357518059248198,0.09053643131221967,0.7466416436183541,0.49940316456634537,0.1322696851206185,-0.35490953843810585,0.28630846148774713,1.7272409086504599
1.6112601255985812,0.0056078734419884235,0.8826640472679488,0.04055661391244652,-0.4623976499608,0.4741331805031969,0.7092287189898702,0.592789096541684,0.8903027425252688,0.281494505921116,0.92452292421584,1.0493668531238016,1.5365532332576675,0.2966660678463036,1.3945911204498689,0.950924602530567
-0.5866240281321486,0.05402880513920236,-0.514698460282371,-0.1442765184606338,0.6250536647347238,-0.3891298410046041,-0.3399041289200964,-0.41701325050747573,0.142107510159039,0.5801605654413863,-0.748358471711713,-0.9700835679413962,-2.6876716547833897,-1.7646234087346757,-1.575909235231937,-1.7004578682482394
0.7104051609635366,0.14605542742893715,0.8415384950172227,1.8264718217867582,2.1112378618451793,-0.7586962617274067,-0.2868018087851467,-0.09407700477748776,1.2941576784543725,0.6442176023076647,0.02528189197613131,0.5318035724404788,-1.0310176261185673,0.19049190306953595,-0.9442029869417958,-0.7730785062648532
-0.7858816663079374,0.1875509616273323,0.44122189122019934,-1.3661618901857264,-1.667008320827847,-0.7837878359750411,-0.8245157129569353,-1.1462543373265568,-0.3613540065875713,1.3428180918152792,0.35893149312453837,0.2870055494518434,0.5943100808588346,-0.2041492148193976,1.1103702693813877,0.40738040530116926
0.9446880538436802,0.44081736017843737,0.5858876821661331,0.49268822720215916,0.7991165623370831,0.2944917592131871,0.05225116421596542,0.4151744884540285,0.1498524452075686,-0.39135152960341313,0.6950096299116728,0.19442428256367267,-0.2612993291545652,0.2788922092987877,-0.8963628481011715,-1.357405447427011
1.6226558114396592,2.2680151231882184,0.20225387550438992,0.9951806766789847,2.062029804223442,0.651283803857422,0.3675072812914056,0.04661628316807166,-0.3049852278077136,0.9813324613632602,1.856661061690672,0.19846224614144314,0.6912097595967989,-0.3811478100299495,1.1505909561370071,0.9196452232135264
-0.6826555191124439,-1.0157128848402859,-0.1928163567746824,-0.7224410158442145,-0.3475512566252917,0.36343671406800654,-0.2481510836947795,-0.3308936910185222,-0.1726539496898969,0.07526658262570216,-0.239621983397282,0.28698659700501206,-0.4534234460133478,-0.10711617164218493,0.20300556242397416,-0.46040336068157317
0.4425516566857382,-1.8560321340101409,0.34148343687201616,-0.47908186841793365,-1.5731630004373756,-0.39140281757598944,-0.04816207510701717,0.010778145849430676,-1.0761222635349963,-1.0652133374293957,-1.2024878778497796,-0.8246928213123514,-0.07099818144300833,2.1185639228858255,0.29186532820688077,1.2013680965149984
